CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;149450.40;159040.20
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;149450.40;224095.66
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;149450.40;159040.20
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;149450.40;93984.74
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;149450.40;93984.74
02;1729510101;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;298900.80;253024.93
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;50000.00
02;1729510102;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recursos FEAS Covid-19;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.33
02;1729510103;2023;1661000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Recurso FEAS População de Rua;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;9583.37
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;0.00;16406.01
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;0.00
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;58099.65
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.33;29530.83
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.33;22968.42
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;90041.35
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;31895.86
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.33;48301.88
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;98922.95
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.33;73635.33
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;61577.32;73635.32
02;1729520101;2023;1576001;Transferências de Recursos para o Programa Estadual de Transporte Escolar (PTE);12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transferências Direta da SEE - PTE-MG - Educação;SECRETARIA MUNICIPAL DE EDUCAÇÃO;07;0.00;6562.40
02;1729990104;2023;1710000;Transferência Especial dos Estados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;18000.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1729990104;2023;1710000;Transferência Especial dos Estados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. Especial SEGOV 21/22;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16250.00
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;68913.09;28845.31
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;22281.15
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;28487.95;127656.43
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;348870.95
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;903061.01;707307.40
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;20672.51;18952.85
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;650.28
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;46226.46
02;1741990101;2023;1759000;Recursos Vinculados a Fundos;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FMPI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;68796.48;164209.17
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;0.00
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;307.42
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;1144.49
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;870.47
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;6750.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;14000.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;5000.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;17080.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;26500.00;838.11
02;1741990102;2023;1759000;Recursos Vinculados a Fundos;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - Fundo Municipal de;SECRETARIA MUNICIPAL DE CULTURA;08;30670.00;491810.85
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;1;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;2;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;3;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;4;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;5;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;6;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;7;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;8;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;9;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;10;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;11;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.33
04;1741990103;2023;1759000;Recursos Vinculados a Fundos;12;Fundação Uberlandense Turismo Esporte Lazer;Doação de Instituição Privada - FME;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;8333.37
02;1741990104;2023;1749000;Outras vinculações de transferências;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990104;2023;1749000;Outras vinculações de transferências;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf. De Inst Privada - TAC - Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;106000.00
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
02;1741990105;2023;1759000;Recursos Vinculados a Fundos;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Doação de Instituição Privada - FUMTUR;SECRETARIA MUNICIPAL DE CULTURA;08;0.00;16583.33
